timestamp,By
2024-05-09 17:37:00+00:00,3.74
2024-05-09 17:38:00+00:00,3.7
2024-05-09 17:39:00+00:00,3.7
2024-05-09 17:40:00+00:00,3.76
2024-05-09 17:41:00+00:00,3.75
2024-05-09 17:42:00+00:00,3.75
2024-05-09 17:43:00+00:00,3.79
2024-05-09 19:16:00+00:00,3.27
2024-05-09 19:17:00+00:00,3.29
2024-05-09 19:18:00+00:00,3.46
2024-05-09 19:19:00+00:00,3.48
2024-05-09 19:20:00+00:00,3.94
2024-05-09 19:21:00+00:00,4.57
2024-05-09 19:22:00+00:00,5.75
2024-05-09 19:23:00+00:00,6.25
2024-05-09 19:24:00+00:00,6.03
2024-05-09 19:25:00+00:00,5.68
2024-05-09 19:26:00+00:00,5.7
2024-05-09 19:27:00+00:00,5.85
2024-05-09 19:28:00+00:00,6.08
2024-05-09 19:29:00+00:00,6.15
2024-05-09 19:30:00+00:00,6.25
2024-05-09 19:31:00+00:00,6.21
2024-05-09 19:32:00+00:00,6.12
2024-05-09 19:33:00+00:00,6.07
2024-05-09 19:34:00+00:00,6.09
2024-05-09 19:35:00+00:00,6.09
2024-05-09 19:36:00+00:00,6.04
2024-05-09 19:37:00+00:00,6.03
2024-05-09 19:38:00+00:00,5.93
2024-05-09 19:39:00+00:00,5.88
2024-05-09 19:40:00+00:00,5.57
2024-05-09 19:41:00+00:00,5.87
2024-05-09 19:42:00+00:00,4.86
2024-05-09 19:43:00+00:00,5.12
2024-05-09 19:44:00+00:00,5.59
2024-05-09 19:45:00+00:00,5.8
2024-05-09 19:46:00+00:00,5.59
2024-05-09 19:47:00+00:00,5.88
2024-05-09 19:48:00+00:00,5.84
2024-05-09 19:49:00+00:00,6.02
2024-05-09 19:50:00+00:00,5.47
2024-05-09 19:51:00+00:00,3.07
2024-05-09 19:52:00+00:00,2.0
2024-05-09 19:53:00+00:00,1.2
2024-05-09 19:54:00+00:00,0.61
2024-05-09 19:55:00+00:00,0.46
2024-05-09 19:56:00+00:00,1.29
2024-05-09 19:57:00+00:00,1.57
2024-05-09 19:58:00+00:00,2.79
2024-05-09 19:59:00+00:00,2.7
2024-05-09 20:00:00+00:00,5.68
2024-05-09 20:01:00+00:00,5.74
2024-05-09 20:03:00+00:00,6.14
2024-05-09 20:04:00+00:00,4.69
2024-05-09 20:05:00+00:00,2.43
2024-05-09 20:06:00+00:00,4.32
2024-05-09 20:07:00+00:00,1.8
2024-05-09 20:08:00+00:00,5.93
2024-05-09 20:09:00+00:00,5.74
2024-05-09 20:10:00+00:00,5.53
2024-05-09 20:11:00+00:00,5.32
2024-05-09 20:12:00+00:00,5.84
2024-05-09 20:13:00+00:00,5.82
2024-05-09 20:14:00+00:00,5.76
2024-05-09 20:15:00+00:00,5.96
2024-05-09 20:16:00+00:00,5.92
2024-05-09 20:17:00+00:00,6.0
2024-05-09 20:18:00+00:00,6.09
2024-05-09 20:19:00+00:00,5.91
2024-05-09 20:20:00+00:00,5.72
2024-05-09 20:21:00+00:00,5.89
2024-05-09 20:22:00+00:00,5.94
2024-05-09 20:23:00+00:00,5.82
2024-05-09 20:24:00+00:00,5.94
2024-05-09 20:25:00+00:00,6.01
2024-05-09 20:26:00+00:00,5.92
2024-05-09 20:27:00+00:00,5.28
2024-05-09 20:28:00+00:00,5.27
2024-05-09 20:29:00+00:00,5.49
2024-05-09 20:30:00+00:00,5.47
2024-05-09 20:31:00+00:00,5.7
2024-05-09 20:32:00+00:00,5.44
2024-05-09 20:33:00+00:00,5.4
2024-05-09 20:34:00+00:00,5.37
2024-05-09 20:35:00+00:00,5.16
2024-05-09 20:36:00+00:00,5.47
2024-05-09 20:37:00+00:00,5.53
2024-05-09 20:38:00+00:00,5.2
2024-05-09 20:39:00+00:00,5.49
2024-05-09 20:40:00+00:00,5.7
2024-05-09 20:41:00+00:00,5.38
2024-05-09 20:42:00+00:00,5.51
2024-05-09 20:43:00+00:00,5.26
2024-05-09 20:44:00+00:00,5.62
2024-05-09 20:45:00+00:00,5.52
2024-05-09 20:46:00+00:00,5.17
2024-05-09 20:47:00+00:00,5.57
2024-05-09 20:48:00+00:00,4.94
2024-05-09 20:49:00+00:00,4.73
2024-05-09 20:50:00+00:00,6.27
2024-05-09 20:51:00+00:00,5.48
2024-05-09 20:52:00+00:00,5.87
2024-05-09 20:53:00+00:00,5.79
2024-05-09 20:54:00+00:00,5.23
2024-05-09 20:55:00+00:00,6.01
2024-05-09 20:56:00+00:00,5.15
2024-05-09 20:57:00+00:00,6.1
2024-05-09 20:58:00+00:00,5.72
2024-05-09 20:59:00+00:00,5.67
2024-05-09 21:00:00+00:00,4.97
2024-05-09 21:01:00+00:00,4.22
2024-05-09 21:02:00+00:00,3.35
2024-05-09 21:03:00+00:00,3.2
2024-05-09 21:04:00+00:00,3.63
2024-05-09 21:06:00+00:00,4.82
2024-05-09 21:08:00+00:00,4.75
2024-05-09 21:10:00+00:00,4.65
2024-05-09 21:12:00+00:00,4.66
2024-05-09 21:14:00+00:00,4.66
2024-05-09 21:16:00+00:00,4.59
2024-05-09 21:18:00+00:00,4.48
2024-05-09 21:20:00+00:00,4.36
2024-05-09 21:22:00+00:00,4.57
2024-05-09 21:24:00+00:00,4.55
2024-05-09 21:26:00+00:00,4.49
2024-05-09 21:28:00+00:00,4.65
2024-05-09 21:30:00+00:00,4.68
2024-05-09 21:32:00+00:00,4.59
2024-05-09 21:34:00+00:00,4.52
2024-05-09 21:36:00+00:00,4.47
2024-05-09 21:38:00+00:00,4.41
2024-05-09 21:39:00+00:00,4.44
2024-05-09 21:40:00+00:00,4.44
2024-05-09 21:41:00+00:00,4.38
2024-05-09 21:42:00+00:00,4.76
2024-05-09 21:43:00+00:00,4.66
2024-05-09 21:44:00+00:00,4.45
2024-05-09 21:45:00+00:00,4.87
2024-05-09 21:46:00+00:00,5.0
2024-05-09 21:47:00+00:00,5.05
2024-05-09 21:48:00+00:00,5.05
2024-05-09 21:49:00+00:00,5.18
2024-05-09 21:50:00+00:00,5.23
2024-05-09 21:51:00+00:00,5.19
2024-05-09 21:52:00+00:00,4.98
2024-05-09 21:53:00+00:00,4.69
2024-05-09 21:54:00+00:00,5.18
2024-05-09 21:55:00+00:00,5.19
2024-05-09 21:56:00+00:00,5.06
2024-05-09 21:57:00+00:00,4.97
2024-05-09 21:58:00+00:00,4.98
2024-05-09 21:59:00+00:00,5.2
2024-05-09 22:00:00+00:00,4.2
2024-05-09 22:01:00+00:00,4.67
2024-05-09 22:02:00+00:00,5.02
2024-05-09 22:03:00+00:00,4.93
2024-05-09 22:04:00+00:00,5.07
2024-05-09 22:05:00+00:00,4.97
2024-05-09 22:06:00+00:00,5.37
2024-05-09 22:07:00+00:00,5.0
2024-05-09 22:08:00+00:00,4.83
2024-05-09 22:09:00+00:00,4.68
2024-05-09 22:10:00+00:00,4.58
2024-05-09 22:11:00+00:00,4.61
2024-05-09 22:12:00+00:00,4.79
2024-05-09 22:13:00+00:00,5.41
2024-05-09 22:14:00+00:00,5.48
2024-05-09 22:15:00+00:00,5.6
2024-05-09 22:16:00+00:00,5.15
2024-05-09 22:17:00+00:00,5.61
2024-05-09 22:18:00+00:00,5.48
2024-05-09 22:19:00+00:00,4.66
2024-05-09 22:20:00+00:00,4.05
2024-05-09 22:21:00+00:00,5.51
2024-05-09 22:23:00+00:00,5.65
2024-05-09 22:24:00+00:00,5.65
2024-05-09 22:26:00+00:00,5.53
2024-05-09 22:27:00+00:00,5.19
2024-05-09 22:28:00+00:00,4.94
2024-05-09 22:29:00+00:00,5.01
2024-05-09 22:30:00+00:00,4.72
2024-05-09 22:31:00+00:00,4.34
2024-05-09 22:32:00+00:00,5.36
2024-05-09 22:33:00+00:00,5.53
2024-05-09 22:34:00+00:00,4.99
2024-05-09 22:35:00+00:00,4.59
2024-05-09 22:36:00+00:00,5.13
2024-05-09 22:37:00+00:00,5.07
2024-05-09 22:38:00+00:00,4.56
2024-05-09 22:39:00+00:00,4.28
2024-05-09 22:40:00+00:00,5.61
2024-05-09 22:41:00+00:00,5.38
2024-05-09 22:42:00+00:00,4.84
2024-05-09 22:43:00+00:00,4.48
2024-05-09 22:44:00+00:00,4.4
2024-05-09 22:45:00+00:00,4.34
2024-05-09 22:46:00+00:00,4.95
2024-05-09 22:47:00+00:00,5.44
2024-05-09 22:48:00+00:00,5.56
2024-05-09 22:49:00+00:00,3.82
2024-05-09 22:50:00+00:00,3.62
2024-05-09 22:51:00+00:00,3.63
2024-05-09 22:52:00+00:00,3.53
2024-05-09 22:53:00+00:00,3.63
2024-05-09 22:54:00+00:00,3.6
2024-05-09 22:55:00+00:00,5.16
2024-05-09 22:56:00+00:00,3.22
2024-05-09 22:57:00+00:00,3.13
2024-05-09 22:58:00+00:00,3.09
2024-05-09 22:59:00+00:00,2.89
2024-05-09 23:00:00+00:00,2.5
2024-05-09 23:01:00+00:00,2.28
2024-05-09 23:02:00+00:00,1.3
2024-05-09 23:03:00+00:00,2.25
2024-05-09 23:04:00+00:00,3.73
2024-05-09 23:05:00+00:00,3.38
2024-05-09 23:06:00+00:00,3.73
2024-05-09 23:07:00+00:00,3.06
2024-05-09 23:08:00+00:00,2.87
2024-05-09 23:09:00+00:00,3.83
2024-05-09 23:10:00+00:00,2.14
2024-05-09 23:11:00+00:00,3.11
2024-05-09 23:12:00+00:00,3.54
2024-05-09 23:13:00+00:00,2.12
2024-05-09 23:14:00+00:00,2.97
2024-05-09 23:15:00+00:00,3.28
2024-05-09 23:16:00+00:00,2.26
2024-05-09 23:17:00+00:00,1.83
2024-05-09 23:18:00+00:00,3.23
2024-05-09 23:19:00+00:00,4.11
2024-05-09 23:20:00+00:00,3.12
2024-05-09 23:21:00+00:00,3.1
2024-05-09 23:22:00+00:00,2.41
2024-05-09 23:23:00+00:00,2.82
2024-05-09 23:24:00+00:00,3.35
2024-05-09 23:25:00+00:00,1.85
2024-05-09 23:26:00+00:00,2.06
2024-05-09 23:27:00+00:00,1.39
2024-05-09 23:28:00+00:00,4.52
2024-05-09 23:29:00+00:00,4.21
2024-05-09 23:30:00+00:00,4.69
2024-05-09 23:31:00+00:00,4.72
2024-05-09 23:32:00+00:00,4.78
2024-05-09 23:33:00+00:00,5.16
2024-05-09 23:34:00+00:00,3.79
2024-05-09 23:35:00+00:00,4.38
2024-05-09 23:36:00+00:00,5.4
2024-05-09 23:37:00+00:00,5.36
2024-05-09 23:38:00+00:00,4.78
2024-05-09 23:39:00+00:00,3.94
2024-05-09 23:40:00+00:00,4.68
2024-05-09 23:41:00+00:00,4.73
2024-05-09 23:42:00+00:00,5.16
2024-05-09 23:43:00+00:00,5.02
2024-05-09 23:44:00+00:00,5.44
2024-05-09 23:45:00+00:00,5.53
2024-05-09 23:46:00+00:00,5.77
2024-05-09 23:47:00+00:00,4.8
2024-05-09 23:48:00+00:00,4.08
2024-05-09 23:49:00+00:00,3.97
2024-05-09 23:50:00+00:00,3.71
2024-05-09 23:51:00+00:00,3.85
2024-05-09 23:52:00+00:00,3.91
2024-05-09 23:53:00+00:00,3.88
2024-05-09 23:55:00+00:00,3.92
2024-05-09 23:56:00+00:00,3.94
2024-05-09 23:57:00+00:00,3.94
2024-05-09 23:58:00+00:00,3.89
2024-05-10 00:00:00+00:00,3.88
2024-05-10 00:01:00+00:00,3.95
2024-05-10 00:02:00+00:00,3.95
2024-05-10 00:03:00+00:00,3.84
2024-05-10 00:04:00+00:00,3.83
2024-05-10 00:05:00+00:00,3.83
2024-05-10 00:06:00+00:00,3.83
2024-05-10 00:07:00+00:00,3.87
2024-05-10 00:08:00+00:00,3.87
2024-05-10 00:09:00+00:00,3.97
2024-05-10 00:10:00+00:00,4.06
2024-05-10 00:11:00+00:00,4.06
2024-05-10 00:12:00+00:00,3.36
2024-05-10 00:13:00+00:00,3.23
2024-05-10 00:14:00+00:00,3.23
2024-05-10 00:15:00+00:00,3.15
2024-05-10 00:16:00+00:00,3.09
2024-05-10 00:18:00+00:00,3.02
2024-05-10 00:19:00+00:00,3.26
2024-05-10 00:20:00+00:00,3.29
2024-05-10 00:21:00+00:00,2.96
2024-05-10 00:22:00+00:00,3.12
2024-05-10 00:23:00+00:00,3.35
2024-05-10 00:24:00+00:00,3.51
2024-05-10 00:25:00+00:00,3.21
2024-05-10 00:26:00+00:00,2.84
2024-05-10 00:27:00+00:00,2.73
2024-05-10 00:28:00+00:00,2.64
2024-05-10 00:29:00+00:00,2.76
2024-05-10 00:30:00+00:00,2.63
2024-05-10 00:31:00+00:00,2.82
2024-05-10 00:32:00+00:00,3.29
2024-05-10 00:33:00+00:00,3.16
2024-05-10 00:34:00+00:00,2.92
2024-05-10 00:35:00+00:00,2.81
2024-05-10 00:36:00+00:00,2.7
2024-05-10 00:37:00+00:00,2.61
2024-05-10 00:38:00+00:00,2.42
2024-05-10 00:39:00+00:00,2.33
2024-05-10 00:40:00+00:00,2.46
2024-05-10 00:41:00+00:00,2.94
2024-05-10 00:42:00+00:00,1.88
2024-05-10 00:43:00+00:00,1.72
2024-05-10 00:44:00+00:00,1.65
2024-05-10 00:45:00+00:00,1.18
2024-05-10 00:46:00+00:00,0.68
2024-05-10 00:47:00+00:00,0.49
2024-05-10 00:48:00+00:00,0.56
2024-05-10 00:49:00+00:00,0.97
2024-05-10 00:50:00+00:00,0.98
2024-05-10 00:51:00+00:00,0.66
2024-05-10 00:52:00+00:00,1.21
2024-05-10 00:53:00+00:00,0.86
2024-05-10 00:54:00+00:00,0.76
2024-05-10 00:55:00+00:00,0.76
2024-05-10 00:56:00+00:00,0.38
2024-05-10 00:57:00+00:00,0.61
2024-05-10 00:58:00+00:00,0.2
2024-05-10 00:59:00+00:00,0.57
2024-05-10 01:00:00+00:00,0.88
2024-05-10 01:01:00+00:00,0.18
2024-05-10 01:02:00+00:00,0.93
2024-05-10 01:03:00+00:00,-0.02
2024-05-10 01:04:00+00:00,0.62
2024-05-10 01:05:00+00:00,0.29
2024-05-10 01:06:00+00:00,-0.29
2024-05-10 01:07:00+00:00,1.04
2024-05-10 01:08:00+00:00,-0.22
2024-05-10 01:09:00+00:00,0.48
2024-05-10 01:10:00+00:00,0.62
2024-05-10 01:11:00+00:00,0.05
2024-05-10 01:12:00+00:00,0.94
2024-05-10 01:13:00+00:00,0.59
2024-05-10 01:14:00+00:00,0.32
2024-05-10 01:15:00+00:00,0.39
2024-05-10 01:16:00+00:00,0.71
2024-05-10 01:17:00+00:00,-0.29
2024-05-10 01:18:00+00:00,0.58
2024-05-10 01:19:00+00:00,-0.13
2024-05-10 01:20:00+00:00,0.57
2024-05-10 01:21:00+00:00,1.09
2024-05-10 01:22:00+00:00,0.57
2024-05-10 01:23:00+00:00,1.37
2024-05-10 01:24:00+00:00,0.82
2024-05-10 01:25:00+00:00,0.36
2024-05-10 01:26:00+00:00,0.84
2024-05-10 01:27:00+00:00,0.76
2024-05-10 01:28:00+00:00,0.13
2024-05-10 01:29:00+00:00,0.85
2024-05-10 01:30:00+00:00,0.6
2024-05-10 01:31:00+00:00,0.48
2024-05-10 01:32:00+00:00,0.3
2024-05-10 01:33:00+00:00,0.8
2024-05-10 01:34:00+00:00,1.04
2024-05-10 01:35:00+00:00,-0.19
2024-05-10 01:36:00+00:00,0.93
2024-05-10 01:37:00+00:00,0.58
2024-05-10 01:38:00+00:00,-1.88
2024-05-10 01:39:00+00:00,-2.17
2024-05-10 01:40:00+00:00,-1.9
2024-05-10 01:41:00+00:00,-2.71
2024-05-10 01:42:00+00:00,-3.1
2024-05-10 01:43:00+00:00,-2.95
2024-05-10 01:44:00+00:00,-0.25
2024-05-10 01:45:00+00:00,-1.24
2024-05-10 01:46:00+00:00,-0.58
2024-05-10 01:47:00+00:00,-0.5
2024-05-10 01:48:00+00:00,-0.22
2024-05-10 01:49:00+00:00,-1.79
2024-05-10 01:50:00+00:00,-3.01
2024-05-10 01:51:00+00:00,-1.65
2024-05-10 01:52:00+00:00,-3.82
2024-05-10 01:53:00+00:00,-0.23
2024-05-10 01:54:00+00:00,-0.41
2024-05-10 01:55:00+00:00,-0.25
2024-05-10 01:56:00+00:00,-0.73
2024-05-10 01:57:00+00:00,-1.41
2024-05-10 01:58:00+00:00,0.19
2024-05-10 01:59:00+00:00,-2.21
2024-05-10 02:00:00+00:00,-2.28
2024-05-10 02:01:00+00:00,-0.47
2024-05-10 02:02:00+00:00,-1.48
2024-05-10 02:03:00+00:00,-1.2
2024-05-10 02:04:00+00:00,-0.89
2024-05-10 02:05:00+00:00,-0.35
2024-05-10 02:06:00+00:00,-0.45
2024-05-10 02:07:00+00:00,-1.56
2024-05-10 02:08:00+00:00,-1.98
2024-05-10 02:09:00+00:00,-0.75
2024-05-10 02:10:00+00:00,-3.07
2024-05-10 02:11:00+00:00,-3.15
2024-05-10 02:12:00+00:00,-0.79
2024-05-10 02:13:00+00:00,1.56
2024-05-10 02:14:00+00:00,5.55
2024-05-10 02:15:00+00:00,5.76
2024-05-10 02:16:00+00:00,5.9
2024-05-10 02:17:00+00:00,5.9
2024-05-10 02:18:00+00:00,5.99
2024-05-10 02:19:00+00:00,5.97
2024-05-10 02:20:00+00:00,2.49
2024-05-10 02:21:00+00:00,5.88
2024-05-10 02:22:00+00:00,5.91
2024-05-10 02:23:00+00:00,5.18
2024-05-10 02:24:00+00:00,5.49
2024-05-10 02:25:00+00:00,5.94
2024-05-10 02:26:00+00:00,5.93
2024-05-10 02:27:00+00:00,5.83
2024-05-10 02:28:00+00:00,6.07
2024-05-10 02:29:00+00:00,6.12
2024-05-10 02:30:00+00:00,6.18
2024-05-10 02:31:00+00:00,6.11
2024-05-10 02:32:00+00:00,6.06
2024-05-10 02:33:00+00:00,5.92
2024-05-10 02:34:00+00:00,5.88
2024-05-10 02:35:00+00:00,5.83
2024-05-10 02:36:00+00:00,5.9
2024-05-10 02:37:00+00:00,5.95
2024-05-10 02:38:00+00:00,5.98
2024-05-10 02:39:00+00:00,6.15
2024-05-10 02:40:00+00:00,6.14
2024-05-10 02:41:00+00:00,6.2
2024-05-10 02:42:00+00:00,6.22
2024-05-10 02:43:00+00:00,6.32
2024-05-10 02:44:00+00:00,6.23
2024-05-10 02:45:00+00:00,6.31
2024-05-10 02:46:00+00:00,6.24
2024-05-10 02:47:00+00:00,6.36
2024-05-10 02:48:00+00:00,6.33
2024-05-10 02:49:00+00:00,6.25
2024-05-10 02:50:00+00:00,6.25
2024-05-10 02:51:00+00:00,6.33
2024-05-10 02:52:00+00:00,6.53
2024-05-10 02:53:00+00:00,6.46
2024-05-10 02:54:00+00:00,5.41
2024-05-10 02:55:00+00:00,6.29
2024-05-10 02:56:00+00:00,6.4
2024-05-10 02:57:00+00:00,6.48
2024-05-10 02:58:00+00:00,6.29
2024-05-10 02:59:00+00:00,5.37
2024-05-10 03:00:00+00:00,5.77
2024-05-10 03:01:00+00:00,5.6
2024-05-10 03:02:00+00:00,5.76
2024-05-10 03:03:00+00:00,5.87
2024-05-10 03:04:00+00:00,5.9
2024-05-10 03:05:00+00:00,6.57
2024-05-10 03:06:00+00:00,5.88
2024-05-10 03:07:00+00:00,6.07
2024-05-10 03:08:00+00:00,5.58
2024-05-10 03:09:00+00:00,5.74
2024-05-10 03:10:00+00:00,5.77
2024-05-10 03:11:00+00:00,5.31
2024-05-10 03:12:00+00:00,2.35
2024-05-10 03:13:00+00:00,1.88
2024-05-10 03:14:00+00:00,-0.81
2024-05-10 03:15:00+00:00,-1.92
2024-05-10 03:16:00+00:00,-4.61
2024-05-10 03:17:00+00:00,-4.49
2024-05-10 03:18:00+00:00,-4.52
2024-05-10 03:19:00+00:00,-4.54
2024-05-10 03:20:00+00:00,-4.56
2024-05-10 03:21:00+00:00,-4.47
2024-05-10 03:22:00+00:00,-4.45
2024-05-10 03:23:00+00:00,-4.44
2024-05-10 03:24:00+00:00,-4.35
2024-05-10 03:25:00+00:00,-4.25
2024-05-10 03:26:00+00:00,-4.21
2024-05-10 03:27:00+00:00,-4.08
2024-05-10 03:28:00+00:00,-3.84
2024-05-10 03:29:00+00:00,-4.29
2024-05-10 03:30:00+00:00,-4.26
2024-05-10 03:31:00+00:00,-4.46
2024-05-10 03:32:00+00:00,-4.06
2024-05-10 03:33:00+00:00,-2.49
2024-05-10 03:34:00+00:00,-3.15
2024-05-10 03:35:00+00:00,-4.75
2024-05-10 03:36:00+00:00,-5.58
2024-05-10 03:37:00+00:00,-5.55
2024-05-10 03:38:00+00:00,-5.55
2024-05-10 03:39:00+00:00,-5.42
2024-05-10 03:40:00+00:00,-5.41
2024-05-10 03:41:00+00:00,-5.29
2024-05-10 03:42:00+00:00,-5.17
2024-05-10 03:43:00+00:00,-5.15
2024-05-10 03:44:00+00:00,-5.14
2024-05-10 03:45:00+00:00,-5.53
2024-05-10 03:46:00+00:00,-5.02
2024-05-10 03:47:00+00:00,-4.98
2024-05-10 03:48:00+00:00,-4.96
2024-05-10 03:49:00+00:00,-4.87
2024-05-10 03:50:00+00:00,-4.89
2024-05-10 03:51:00+00:00,-4.87
2024-05-10 03:52:00+00:00,-4.82
2024-05-10 03:53:00+00:00,-4.62
2024-05-10 03:54:00+00:00,-4.8
2024-05-10 03:56:00+00:00,-4.58
2024-05-10 03:57:00+00:00,-3.08
2024-05-10 03:58:00+00:00,-4.02
2024-05-10 03:59:00+00:00,-2.54
2024-05-10 04:00:00+00:00,-3.18
2024-05-10 04:01:00+00:00,-3.63
2024-05-10 04:02:00+00:00,-3.49
2024-05-10 04:03:00+00:00,-3.62
2024-05-10 04:04:00+00:00,-3.7
2024-05-10 04:05:00+00:00,-3.24
2024-05-10 04:06:00+00:00,-3.76
2024-05-10 04:07:00+00:00,-2.8
2024-05-10 04:08:00+00:00,-2.96
2024-05-10 04:09:00+00:00,-2.41
2024-05-10 04:10:00+00:00,-2.25
2024-05-10 04:11:00+00:00,-2.45
2024-05-10 04:12:00+00:00,-2.47
2024-05-10 04:13:00+00:00,-2.55
2024-05-10 04:14:00+00:00,-1.97
2024-05-10 04:15:00+00:00,-2.42
2024-05-10 04:16:00+00:00,-2.25
2024-05-10 04:17:00+00:00,1.71
2024-05-10 04:18:00+00:00,0.0
2024-05-10 04:19:00+00:00,-1.25
2024-05-10 04:20:00+00:00,-0.84
2024-05-10 04:21:00+00:00,-0.94
2024-05-10 04:22:00+00:00,-1.44
2024-05-10 04:23:00+00:00,-2.5
2024-05-10 04:24:00+00:00,-2.26
2024-05-10 04:25:00+00:00,-2.83
2024-05-10 04:26:00+00:00,-2.97
2024-05-10 04:27:00+00:00,-3.04
2024-05-10 04:28:00+00:00,-2.95
2024-05-10 04:29:00+00:00,-2.83
2024-05-10 04:30:00+00:00,-2.93
2024-05-10 04:31:00+00:00,-3.01
2024-05-10 04:32:00+00:00,-2.47
2024-05-10 04:33:00+00:00,-2.23
2024-05-10 04:34:00+00:00,-2.34
2024-05-10 04:35:00+00:00,-2.58
2024-05-10 04:36:00+00:00,-1.98
2024-05-10 04:37:00+00:00,-2.2
2024-05-10 04:38:00+00:00,-2.38
2024-05-10 04:39:00+00:00,-2.55
2024-05-10 04:40:00+00:00,-2.34
2024-05-10 04:41:00+00:00,-2.3
2024-05-10 04:42:00+00:00,-2.66
2024-05-10 04:43:00+00:00,-2.55
2024-05-10 04:44:00+00:00,-1.94
2024-05-10 04:45:00+00:00,-2.07
2024-05-10 04:46:00+00:00,-2.32
2024-05-10 04:47:00+00:00,-2.19
2024-05-10 04:48:00+00:00,-1.13
2024-05-10 04:49:00+00:00,-1.09
2024-05-10 04:50:00+00:00,-1.62
2024-05-10 04:51:00+00:00,-1.61
2024-05-10 04:52:00+00:00,-1.56
2024-05-10 04:53:00+00:00,-1.29
2024-05-10 04:54:00+00:00,-1.01
2024-05-10 04:55:00+00:00,-1.06
2024-05-10 04:56:00+00:00,-1.21
2024-05-10 04:57:00+00:00,-1.62
2024-05-10 04:58:00+00:00,-1.23
2024-05-10 04:59:00+00:00,-1.87
2024-05-10 05:00:00+00:00,-1.91
2024-05-10 05:01:00+00:00,-2.01
2024-05-10 05:02:00+00:00,-0.73
2024-05-10 05:03:00+00:00,-1.05
2024-05-10 05:04:00+00:00,-1.2
2024-05-10 05:05:00+00:00,-0.96
2024-05-10 05:06:00+00:00,-0.7
2024-05-10 05:07:00+00:00,-0.2
2024-05-10 05:08:00+00:00,-0.51
2024-05-10 05:09:00+00:00,-0.74
2024-05-10 05:10:00+00:00,-0.32
2024-05-10 05:11:00+00:00,-0.52
2024-05-10 05:12:00+00:00,-0.18
2024-05-10 05:13:00+00:00,-0.33
2024-05-10 05:14:00+00:00,-0.52
2024-05-10 05:15:00+00:00,-0.58
2024-05-10 05:16:00+00:00,-0.19
2024-05-10 05:17:00+00:00,-0.46
2024-05-10 05:18:00+00:00,-0.39
2024-05-10 05:19:00+00:00,-0.46
2024-05-10 05:20:00+00:00,-0.54
2024-05-10 05:21:00+00:00,-0.26
2024-05-10 05:22:00+00:00,-0.43
2024-05-10 05:23:00+00:00,-0.22
2024-05-10 05:24:00+00:00,-0.15
2024-05-10 05:25:00+00:00,0.05
2024-05-10 05:26:00+00:00,-0.52
2024-05-10 05:27:00+00:00,-0.25
2024-05-10 05:28:00+00:00,-0.32
2024-05-10 05:29:00+00:00,-0.71
2024-05-10 05:30:00+00:00,-0.4
2024-05-10 05:31:00+00:00,-0.43
2024-05-10 05:32:00+00:00,-0.41
2024-05-10 05:33:00+00:00,-0.13
2024-05-10 05:34:00+00:00,-0.12
2024-05-10 05:35:00+00:00,0.53
2024-05-10 05:36:00+00:00,-0.74
2024-05-10 05:37:00+00:00,0.04
2024-05-10 05:38:00+00:00,-0.76
2024-05-10 05:39:00+00:00,-0.6
2024-05-10 05:40:00+00:00,0.0
2024-05-10 05:41:00+00:00,-0.3
2024-05-10 05:42:00+00:00,-0.68
2024-05-10 05:43:00+00:00,-0.49
2024-05-10 05:44:00+00:00,-0.2
2024-05-10 05:45:00+00:00,-0.53
2024-05-10 05:46:00+00:00,-0.43
2024-05-10 05:47:00+00:00,-0.76
2024-05-10 05:48:00+00:00,-0.59
2024-05-10 05:49:00+00:00,0.24
2024-05-10 05:50:00+00:00,-0.28
2024-05-10 05:52:00+00:00,-0.73
2024-05-10 05:53:00+00:00,0.35
2024-05-10 05:54:00+00:00,-0.64
2024-05-10 05:55:00+00:00,0.18
2024-05-10 05:56:00+00:00,-0.63
2024-05-10 05:57:00+00:00,-0.32
2024-05-10 05:58:00+00:00,-0.64
2024-05-10 05:59:00+00:00,-0.52
2024-05-10 06:00:00+00:00,-0.41
2024-05-10 06:01:00+00:00,-0.48
2024-05-10 06:02:00+00:00,-0.68
2024-05-10 06:03:00+00:00,-0.72
2024-05-10 06:04:00+00:00,-0.6
2024-05-10 06:05:00+00:00,-0.2
2024-05-10 06:06:00+00:00,-0.4
2024-05-10 06:07:00+00:00,-0.95
2024-05-10 06:08:00+00:00,-0.64
2024-05-10 06:09:00+00:00,-0.62
2024-05-10 06:10:00+00:00,-0.85
2024-05-10 06:11:00+00:00,-1.63
2024-05-10 06:12:00+00:00,-0.5
2024-05-10 06:14:00+00:00,-1.15
2024-05-10 06:15:00+00:00,-1.11
2024-05-10 06:16:00+00:00,-0.39
2024-05-10 06:17:00+00:00,-0.64
2024-05-10 06:18:00+00:00,-0.38
2024-05-10 06:19:00+00:00,-0.5
2024-05-10 06:20:00+00:00,-0.39
2024-05-10 06:21:00+00:00,-0.72
2024-05-10 06:22:00+00:00,-0.51
2024-05-10 06:23:00+00:00,-0.76
2024-05-10 06:24:00+00:00,-0.72
2024-05-10 06:25:00+00:00,-0.81
2024-05-10 06:26:00+00:00,-0.56
2024-05-10 06:27:00+00:00,-0.53
2024-05-10 06:28:00+00:00,-0.44
2024-05-10 06:29:00+00:00,-0.6
